s_m,x_center_m,y_center_m,heading_rad,curvature_1pm,x_left_m,y_left_m,x_right_m,y_right_m
1014.5476455367017,0.0,-76.0,1.5707963267948966,0.0,-4.0,-76.0,4.0,-76.0
1016.5476455367017,0.0,-74.0,1.5707963267948966,0.0,-4.0,-74.0,4.0,-74.0
1018.5476455367017,0.0,-72.0,1.5707963267948966,0.0,-4.0,-72.0,4.0,-72.0
1020.5476455367017,0.0,-70.0,1.5707963267948966,0.0,-4.0,-70.0,4.0,-70.0
1022.5476455367017,0.0,-68.0,1.5707963267948966,0.0,-4.0,-68.0,4.0,-68.0
1024.5476455367016,0.0,-65.99999999999999,1.5707963267948966,0.0,-4.0,-65.99999999999999,4.0,-65.99999999999999
1026.5476455367016,0.0,-64.0,1.5707963267948966,0.0,-4.0,-64.0,4.0,-64.0
1028.5476455367016,0.0,-62.0,1.5707963267948966,0.0,-4.0,-62.0,4.0,-62.0
1030.5476455367016,0.0,-60.0,1.5707963267948966,0.0,-4.0,-60.0,4.0,-60.0
1032.5476455367016,0.0,-58.0,1.5707963267948966,0.0,-4.0,-58.0,4.0,-58.0
1034.5476455367016,0.0,-56.0,1.5707963267948966,0.0,-4.0,-56.0,4.0,-56.0
1036.5476455367016,0.0,-54.0,1.5707963267948966,0.0,-4.0,-54.0,4.0,-54.0
1038.5476455367016,0.0,-52.0,1.5707963267948966,0.0,-4.0,-52.0,4.0,-52.0
1040.5476455367016,0.0,-50.0,1.5707963267948966,0.0,-4.0,-50.0,4.0,-50.0
1042.5476455367016,0.0,-47.999999999999986,1.5707963267948966,0.0,-4.0,-47.999999999999986,4.0,-47.999999999999986
1044.5476455367016,0.0,-46.0,1.5707963267948966,0.0,-4.0,-46.0,4.0,-46.0
1046.5476455367016,0.0,-44.0,1.5707963267948966,0.0,-4.0,-44.0,4.0,-44.0
1048.5476455367016,0.0,-42.0,1.5707963267948966,0.0,-4.0,-42.0,4.0,-42.0
1050.5476455367016,0.0,-40.000000000000014,1.5707963267948966,0.0,-4.0,-40.000000000000014,4.0,-40.000000000000014
1052.5476455367016,0.0,-38.0,1.5707963267948966,0.0,-4.0,-38.0,4.0,-38.0
1054.5476455367016,0.0,-36.0,1.5707963267948966,0.0,-4.0,-36.0,4.0,-36.0
1056.5476455367016,0.0,-34.0,1.5707963267948966,0.0,-4.0,-34.0,4.0,-34.0
1058.5476455367016,0.0,-32.0,1.5707963267948966,0.0,-4.0,-32.0,4.0,-32.0
1060.5476455367016,0.0,-30.0,1.5707963267948966,0.0,-4.0,-30.0,4.0,-30.0
1062.5476455367016,0.0,-28.0,1.5707963267948966,0.0,-4.0,-28.0,4.0,-28.0
1064.5476455367016,0.0,-26.0,1.5707963267948966,0.0,-4.0,-26.0,4.0,-26.0
1066.5476455367016,0.0,-24.0,1.5707963267948966,0.0,-4.0,-24.0,4.0,-24.0
1068.5476455367016,0.0,-22.0,1.5707963267948966,0.0,-4.0,-22.0,4.0,-22.0
1070.5476455367016,0.0,-20.0,1.5707963267948966,0.0,-4.0,-20.0,4.0,-20.0
1072.5476455367016,0.0,-18.0,1.5707963267948966,0.0,-4.0,-18.0,4.0,-18.0
1074.5476455367016,0.0,-16.0,1.5707963267948966,0.0,-4.0,-16.0,4.0,-16.0
1076.5476455367016,0.0,-14.0,1.5707963267948966,0.0,-4.0,-14.0,4.0,-14.0
1078.5476455367016,0.0,-12.0,1.5707963267948966,0.0,-4.0,-12.0,4.0,-12.0
1080.5476455367016,0.0,-10.0,1.5707963267948966,0.0,-4.0,-10.0,4.0,-10.0
1082.5476455367016,0.0,-8.0,1.5707963267948966,0.0,-4.0,-8.0,4.0,-8.0
1084.5476455367016,0.0,-6.0,1.5707963267948966,0.0,-4.0,-6.0,4.0,-6.0
1086.5476455367016,0.0,-4.0,1.5707963267948966,0.0,-4.0,-3.9999999999999996,4.0,-4.0
1088.5476455367016,0.0,-2.0,1.5707963267948966,0.0,-4.0,-1.9999999999999998,4.0,-2.0000000000000004
