s_m,x_path_m,y_path_m,offset_m,curvature_1pm,speed_mps,ax_mps2,ay_mps2
447.0,213.453041986575,109.0,3.453041986574978,-0.0024966011437265287,14.652193843855612,0.0,-0.5359872715706825
448.0,213.43676109300367,108.0,3.4367610930036614,-0.0025453860670261856,14.652193843855612,0.0,-0.5464607498829365
449.0,213.4179336378345,107.0,3.4179336378344813,-0.002594101803562389,14.652193843855612,0.0,-0.5569193747114188
450.0,213.39651050596063,106.0,3.396510505960628,-0.0026427421527443905,14.652193843855612,8.429370268459024e-08,-0.5673618148712404
451.0,213.37245768794966,105.0,3.3724576879496566,-0.002578205959357838,14.652193855361562,8.429370268459024e-08,-0.5535067479025237
452.0,213.34582420177207,104.0,3.345824201772075,-0.0025003547969089314,14.652193855361562,1.4600097131278744e-07,-0.5367931321453644
453.0,213.31668744119094,103.0,3.3166874411909317,-0.002422505357308566,14.65219387529045,1.4600097131278744e-07,-0.5200798876757715
454.0,213.28512482456634,102.0,3.2851248245663434,-0.0023446645334148975,14.65219387529045,8.429368847373553e-08,-0.503368491424336
455.0,213.25121377025843,101.0,3.2512137702584263,-0.002266838557055721,14.652193886796399,8.429368847373553e-08,-0.486660283506672
456.0,213.2150316966273,100.0,3.215031696627298,-0.0021890330202380803,14.652193886796399,0.0,-0.4699564628979196
457.0,213.1766560220331,99.0,3.176656022033075,-0.0021112528965564624,14.652193886796399,0.0,-0.4532580981536544
458.0,213.13616416483586,98.0,3.136164164835873,-0.0020335025627580827,14.652193886796399,8.429369557916289e-08,-0.43656612890366797
459.0,213.0936335433958,97.0,3.0936335433958098,-0.0019557858204272303,14.652193898302347,8.429369557916289e-08,-0.4198813719573134
460.0,213.049141576073,96.0,3.049141576073002,-0.0018781059177541554,14.652193898302347,0.0,-0.40320452331303985
461.0,213.00276568122757,95.0,3.002765681227566,-0.0018004655713572705,14.652193898302347,0.0,-0.386536166878569
462.0,212.95458327721963,94.0,2.954583277219619,-0.0017228669881306914,14.652193898302347,8.429368847373553e-08,-0.36987677644490563
463.0,212.90467178240928,93.0,2.9046717824092774,-0.001645311887092217,14.652193909808295,8.429368847373553e-08,-0.35322672161721386
464.0,212.85310861515666,92.0,2.853108615156658,-0.0015678015212098112,14.652193909808295,0.0,-0.3365862702555089
465.0,212.79997119382188,91.0,2.799971193821877,-0.0014903366991875155,14.652193909808295,0.0,-0.31995559655877
466.0,212.74533693676506,90.0,2.7453369367650513,-0.001412917807194394,14.652193909808295,0.0,-0.3033347834323924
467.0,212.6892832623463,89.0,2.6892832623462986,-0.001335544830522714,14.652193909808295,8.429369557916289e-08,-0.28672382771882016
468.0,212.63188758892574,88.0,2.6318875889257347,-0.0012582173751639859,14.652193921314243,8.429369557916289e-08,-0.2701226452538762
469.0,212.57322733486347,87.0,2.5732273348634758,-0.0011809346892938232,14.652193921314243,8.429368847373553e-08,-0.2535310737562628
470.0,212.51337991851963,86.0,2.51337991851964,-0.001103695684658724,14.652193932820191,8.429368847373553e-08,-0.23694888041478296
471.0,212.45242275825433,85.0,2.452422758254343,-0.0010264989578599522,14.652193932820191,0.0,-0.2203757631679661
472.0,212.3904332724277,84.0,2.3904332724277024,-0.0009493428115315926,14.652193932820191,0.0,-0.2038113580119588
473.0,212.32748887939982,83.0,2.327488879399834,-0.0008722252754116486,14.652193932820191,8.429369557916289e-08,-0.18725524195754337
474.0,212.26366699753086,82.0,2.263666997530855,-0.0007951441273066979,14.65219394432614,8.429369557916289e-08,-0.17070693819725635
475.0,212.1990450451809,81.0,2.199045045180882,-0.0007180969139521638,14.65219394432614,0.0,-0.15416591948542455
476.0,212.13370044071004,80.0,2.1337004407100313,-0.0006410809717716672,14.65219394432614,8.429368847373553e-08,-0.1376316142814845
477.0,212.06771060247843,79.0,2.067710602478421,-0.0005640934475401935,14.652193955832088,8.429368847373553e-08,-0.12110341022592222
478.0,212.00115294884617,78.0,2.001152948846166,-0.00048713131895699896,14.652193955832088,0.0,-0.10458065806435475
479.0,211.9341048981734,77.0,1.9341048981733837,-0.0004101914151351974,14.652193955832088,0.0,-0.08806267726541855
480.0,211.8666438688202,76.0,1.8666438688201916,-0.00033327043701592495,14.652193955832088,0.0,-0.07154875956476367
481.0,211.7988472791467,75.0,1.7988472791467052,-0.00025636497771577507,14.652193955832088,8.429369557916289e-08,-0.055038173549535406
482.0,211.73079254751303,74.0,1.7307925475130426,-0.00017947154281689433,14.652193967338036,1.6858738405289841e-07,-0.03853016907490314
483.0,211.66255709227931,73.0,1.6625570922793198,-0.00010258657060973574,14.652193978843984,8.429368847373553e-08,-0.022023981376524816
484.0,211.59421833180565,72.0,1.5942183318056529,-2.5706452298919635e-05,14.652193978843984,0.0,-0.00551883568505018
485.0,211.52585368445216,71.0,1.5258536844521595,5.117244781697644e-05,14.652193978843984,0.0,0.010986048476069437
486.0,211.45754056857896,70.0,1.4575405685789558,0.00012805377218061151,14.652193978843984,0.0,0.027491453091150413
487.0,211.38935640254616,69.0,1.3893564025461587,0.0002049411498148479,14.652193978843984,0.0,0.04399815726345606
488.0,211.32137860471389,68.0,1.321378604713885,0.0002818381761542178,14.652193978843984,0.0,0.06050693288527898
489.0,211.25368459344224,67.0,1.2536845934422516,0.000358748392857716,14.652193978843984,8.429369557916289e-08,0.07701854030401435
490.0,211.18635178709138,66.0,1.1863517870913745,0.0004356752675919002,14.652193990349932,8.429369557916289e-08,0.09353372412875736
491.0,211.11945760402136,65.0,1.1194576040213717,0.0005126221737735934,14.652193990349932,0.0,0.11005320831967881
492.0,211.05307946259236,64.0,1.053079462592358,0.0005895923702618764,14.652193990349932,0.0,0.12657769263173058
493.0,210.98729478116445,63.0,0.9872947811644521,0.000666588980989551,14.652193990349932,0.0,0.1431078477320141
494.0,210.92218097809777,62.0,0.9221809780977697,0.0007436149745249252,14.652193990349932,8.429369557916289e-08,0.15964431093292655
495.0,210.85781547175242,61.0,0.8578154717524276,0.0008206731435554539,14.65219400185588,8.429369557916289e-08,0.17618768206427984
496.0,210.79427568048854,60.0,0.7942756804885425,0.0008977660842856535,14.65219400185588,0.0,0.19273851796945765
497.0,210.73163902266623,59.0,0.7316390226662308,0.0009748961757426768,14.65219400185588,0.0,0.2092973296448888
498.0,210.6699829166456,58.0,0.6699829166456106,0.0010520655589839956,14.65219400185588,0.0,0.22586457674732716
499.0,210.6093847807868,57.0,0.6093847807867971,0.0011292761162028713,14.65219400185588,0.0,0.24244066335880032
500.0,210.54992203344992,56.0,0.5499220334499075,0.0012065294497285884,14.65219400185588,0.0,0.25902593347823744
501.0,210.49167209299506,55.0,0.49167209299505843,0.001283826860919915,14.65219400185588,0.0,0.2756206664901739
502.0,210.43471237778238,54.0,0.43471237778236693,0.0013611693289517788,14.65219400185588,1.4600097131278744e-07,0.2922250726105308
503.0,210.37912030617196,53.0,0.3791203061719499,0.0014385574894968836,14.65219402178477,1.4600097131278744e-07,0.3088392891499631
504.0,210.32497329652392,52.0,0.3249732965239236,0.0015159916133058078,14.65219402178477,0.0,0.3254633726000185
505.0,210.2723487671984,51.0,0.2723487671984044,0.001593471584691076,14.65219402178477,0.0,0.34209729891905255
506.0,210.2213241365555,50.0,0.2213241365555092,0.0016709968799227973,14.65219402178477,0.0,0.35874095566917624
507.0,210.17197324277234,49.0,0.17197324277235176,0.001694899762013838,14.65219402178477,8.429368847373553e-08,0.3638725886887327
508.0,210.12432252182293,48.0,0.12432252182293957,0.0016874885759405075,14.652194033290717,8.429368847373553e-08,0.3622815055121141
509.0,210.07836483717816,47.0,0.07836483717815483,0.0016800575029493941,14.652194033290717,0.0,0.3606861523054765
510.0,210.03409234165912,46.0,0.03409234165912739,0.0016726069483972079,14.652194033290717,8.429369557916289e-08,0.3590866166650282
511.0,209.99149718808698,45.0,-0.008502811913012928,0.0016651373143854768,14.652194044796666,8.429369557916289e-08,0.3574829854780978
512.0,209.95057152928285,44.0,-0.04942847071713629,0.0016576489997272021,14.652194044796666,0.0,0.35587534323915887
513.0,209.9113075180679,43.0,-0.08869248193211275,0.0016501423999148066,14.652194044796666,0.0,0.35426377541917115
514.0,209.8736973072632,42.0,-0.12630269273681258,0.001642617907089354,14.652194044796666,0.0,0.3526483662056409
515.0,209.8377330496899,41.0,-0.16226695031010585,0.0016350759100110426,14.652194044796666,0.0,0.3510291990602473
516.0,209.80340689816913,40.0,-0.1965931018308627,0.001627516794030948,14.652194044796666,0.0,0.349406356712776
517.0,209.77071100552206,39.0,-0.22928899447795328,0.0016199409410640087,14.652194044796666,8.429369557916289e-08,0.34777992115531925
518.0,209.73963752456976,38.0,-0.2603624754302479,0.0016123487295632384,14.652194056302614,1.6858738405289841e-07,0.3461499741803832
519.0,209.7101786081334,37.0,-0.2898213918666164,0.0016047405344951535,14.652194067808562,8.429368847373553e-08,0.3445165957395518
520.0,209.68232640903406,36.0,-0.3176735909659291,0.0015971167273164,14.652194067808562,0.0,0.34287986504113693
521.0,209.65607308009294,35.0,-0.34392691990705637,0.0015894776759515707,14.652194067808562,0.0,0.341239861617332
522.0,209.63141077413113,34.0,-0.3685892258688678,0.00158182374477219,14.652194067808562,0.0,0.3395966636938904
523.0,209.60833164396976,33.0,-0.3916683560302341,0.0015741552945768625,14.652194067808562,0.0,0.33795034872950663
524.0,209.58682784242998,32.0,-0.4131721575700252,0.0015664726825725596,14.652194067808562,0.0,0.3363009934117992
525.0,209.5668915223329,31.0,-0.433108477667111,0.0015587762623570421,14.652194067808562,0.0,0.3346486736535367
526.0,209.54851483649963,30.0,-0.4514851635003621,0.0015510663839023921,14.652194067808562,0.0,0.33299346458910223
527.0,209.53168993775134,29.0,-0.4683100622486482,0.0015433433935396446,14.652194067808562,0.0,0.33133544057119446
528.0,209.51640897890917,28.0,-0.4835910210908399,0.001535607633944507,14.652194067808562,0.0,0.3296746751677613
529.0,209.5026641127942,27.0,-0.4973358872058071,0.0015278594441241438,14.652194067808562,8.429369557916289e-08,0.328011241159163
530.0,209.4904474922276,26.0,-0.5095525077724198,0.001520099159405014,14.65219407931451,1.6858738405289841e-07,0.3263452110481002
531.0,209.47975127003045,25.0,-0.5202487299695485,0.0015123271114217498,14.652194090820458,8.429368847373553e-08,0.32467665551436753
532.0,209.47056759902392,24.0,-0.5294324009760631,0.0015045436281070565,14.652194090820458,8.429369557916289e-08,0.32300564445347957
533.0,209.46288863202918,23.000000000000014,-0.5371113679708337,0.0014967490336826145,14.652194102326407,8.429369557916289e-08,0.32133224848875375
534.0,209.45670652186726,21.999999999999986,-0.5432934781327308,0.0014889436486509799,14.652194102326407,0.0,0.3196565354158917
535.0,209.45201342135937,21.0,-0.5479865786406243,0.0014811277897884498,14.652194102326407,0.0,0.3179785737498746
536.0,209.4488014833266,20.0,-0.551198516673384,0.0014733017701388951,14.652194102326407,0.0,0.31629843069708685
537.0,209.4470628605901,19.000000000000014,-0.5529371394098808,0.0014654658990085323,14.652194102326407,0.0,0.3146161726614879
538.0,209.446789705971,17.999999999999986,-0.5532102940289844,0.0014576204819616214,14.652194102326407,8.429369557916289e-08,0.3129318652436884
539.0,209.44797417229043,17.0,-0.5520258277095647,0.0014497658208170736,14.652194113832355,8.429369557916289e-08,0.3112455737290466
540.0,209.45060841236952,16.0,-0.5493915876304923,0.0014419022136459565,14.652194113832355,0.0,0.3095573611291836
541.0,209.45468457902936,15.0,-0.5453154209706371,0.0014340299547698759,14.652194113832355,0.0,0.3078672911225335
542.0,209.46019482509112,14.000000000000014,-0.5398051749088696,0.001426149334760219,14.652194113832355,0.0,0.3061754260909356
543.0,209.46713130337594,12.999999999999986,-0.5328686966240597,0.0014182606404382439,14.652194113832355,0.0,0.3044818276111257
544.0,209.4754861667049,12.0,-0.5245138332950772,0.0014103641548760023,14.652194113832355,8.429368847373553e-08,0.3027865564549345
545.0,209.4852515678992,11.0,-0.5147484321007928,0.0014024601573980704,14.652194125338303,2.302946526810956e-07,0.30108967306253354
546.0,209.49641965977992,10.0,-0.5035803402200763,0.0013945489235840836,14.65219414526719,1.4600096420736008e-07,0.29939123646323684
547.0,209.5089825951682,9.0,-0.4910174048317982,0.0013866307252720473,14.65219414526719,8.429369557916289e-08,0.2976913038591451
548.0,209.52293252688517,8.0,-0.4770674731148281,0.0013787058305624199,14.652194156773138,8.429369557916289e-08,0.29598993409179286
549.0,209.53826160775196,7.0,-0.46173839224803653,0.001370774503822939,14.652194156773138,8.429368847373553e-08,0.2942871829850381
550.0,209.5549619905897,6.0,-0.44503800941029403,0.0013628370056941895,14.652194168279086,1.6858738405289841e-07,0.29258310742202337
551.0,209.57302582821953,5.0,-0.42697417178046987,0.0013548935930958821,14.652194179785035,8.429369557916289e-08,0.29087776209514676
552.0,209.59244527346257,4.0,-0.4075547265374348,0.0013469445192338407,14.652194179785035,0.0,0.28917120091019327
553.0,209.61321247913995,3.0,-0.38678752086005885,0.0013389900336076743,14.652194179785035,0.0,0.28746347789094834
554.0,209.63531959807278,2.0,-0.3646804019272121,0.0013310303820191205,14.652194179785035,0.0,0.2857546458077991
555.0,209.65875878308225,1.0,-0.341241216917764,0.0013230658065810463,14.652194179785035,0.0,0.2840447566391808
556.0,209.68352218698942,-1.9378677035228467e-17,-0.31647781301058653,0.001315096545727086,14.652194179785035,1.4600096420736008e-07,0.28233386157364604
557.0,209.70960196261547,-1.0,-0.29039803738454784,0.0013071228342219127,14.652194199713922,1.4600096420736008e-07,0.2806220117754346
558.0,209.7369902627815,-2.0,-0.2630097372185193,0.0012991449031721097,14.652194199713922,0.0,0.27890925532868943
559.0,209.76567924030863,-3.0,-0.23432075969137084,0.0012911629800376474,14.652194199713922,0.0,0.2771956418340839
560.0,209.79566104801802,-4.0,-0.20433895198197238,0.0012831772886439325,14.652194199713922,8.429368847373553e-08,0.2754812193439772
561.0,209.8269278387308,-5.0,-0.1730721612691938,0.0012751880491944296,14.65219421121987,8.429368847373553e-08,0.2737660355631066
562.0,209.8594717652681,-6.0,-0.14052823473190645,0.0012671954782838282,14.65219421121987,0.0,0.2720501361288744
563.0,209.89328444548528,-7.0,-0.10671555451472783,0.00123559469849902,14.65219421121987,0.0,0.26526586599094854
564.0,209.92833222439518,-8.0,-0.07166777560482582,0.0011635421372714898,14.65219421121987,0.0,0.2497971325348202
565.0,209.9645457633915,-9.0,-0.035454236608514544,0.0010915116979157125,14.65219421121987,0.0,0.23433314835244234
566.0,210.0018530287635,-10.0,0.0018530287634778682,0.0010195033380977993,14.65219421121987,0.0,0.2188739043552881
567.0,210.04018198680043,-11.0,0.040181986800423244,0.0009475167611951991,14.65219421121987,8.429369557916289e-08,0.20341933686241262
568.0,210.0794606037916,-12.0,0.07946060379159348,0.0008755514333165022,14.652194222725818,8.429369557916289e-08,0.18796933154959397
569.0,210.11961684602625,-13.0,0.1196168460262604,0.0008036066002794354,14.652194222725818,0.0,0.17252372588917125
570.0,210.1605786797937,-14.0,0.1605786797936959,0.0007316813045451186,14.652194222725818,0.0,0.15708231462966943
571.0,210.20227407138316,-15.0,0.20227407138317177,0.0006597744021077168,14.652194222725818,8.429369557916289e-08,0.14164485216814174
572.0,210.24463098708395,-16.0,0.24463098708395986,0.0005878845793396375,14.652194234231766,8.429369557916289e-08,0.1262110566843096
573.0,210.28757739318533,-17.0,0.2875773931853321,0.0005160103697933182,14.652194234231766,0.0,0.11078061293057118
574.0,210.33104125597657,-18.0,0.33104125597656026,0.00044415017096148117,14.652194234231766,0.0,0.09535317709223291
575.0,210.37495054174693,-19.0,0.3749505417469163,0.000372302260998479,14.652194234231766,0.0,0.07992837951176975
576.0,210.41923321678567,-20.0,0.4192332167856719,0.0003004648154060053,14.652194234231766,0.0,0.06450582849348624
577.0,210.4638172473821,-21.0,0.4638172473820991,0.00022863592368703426,14.652194234231766,0.0,0.04908511387889734
578.0,210.50863059982547,-22.0,0.5086305998254698,0.00015681360597233715,14.652194234231766,0.0,0.033665810616222105
579.0,210.55360124040504,-23.0,0.5536012404050554,8.499582962434917e-05,14.652194234231766,8.429369557916289e-08,0.01824748232501456
580.0,210.59865713541012,-24.0,0.5986571354101283,1.3180525823485914e-05,14.652194245737714,8.429369557916289e-08,0.0028296848614710168
581.0,210.64372625112995,-25.0,0.64372625112996,-5.863439385773193e-05,14.652194245737714,8.429368847373553e-08,-0.01258803016531494
582.0,210.68873655385383,-26.0,0.6887365538538226,-0.00013045102088721558,14.652194257243663,8.429368847373553e-08,-0.028006111781214895
583.0,210.73361600987099,-27.0,0.7336160098709879,-0.00020227143320687997,14.652194257243663,0.0,-0.04342500602916774
584.0,210.77829258547072,-28.0,0.7782925854707275,-0.00027409767866161595,14.652194257243663,0.0,-0.058845152574202954
585.0,210.82269424694232,-29.0,0.8226942469423136,-0.0003459317584180786,14.652194257243663,0.0,-0.0742669810403791
586.0,210.86674896057502,-30.0,0.8667489605750179,-0.00041777561036787506,14.652194257243663,0.0,-0.08969090746743735
587.0,210.9103846926581,-31.0,0.9103846926581123,-0.0004896310925099304,14.652194257243663,0.0,-0.10511733074321496
588.0,210.95352940948086,-32.0,0.9535294094808686,-0.0005614999663071491,14.652194257243663,0.0,-0.12054662903054011
589.0,210.99611107733256,-33.0,0.9961110773325585,-0.0006333838800128372,14.652194257243663,0.0,-0.13597915618763498
590.0,211.03805766250247,-34.0,1.038057662502454,-0.0007052843519628556,14.652194257243663,0.0,-0.15141523818116168
591.0,211.07929713127982,-35.0,1.0792971312798272,-0.0007772027538299848,14.652194257243663,8.429369557916289e-08,-0.1668551694911553
592.0,211.11975744995394,-36.0,1.1197574499539498,-0.0008491402938376452,14.65219426874961,8.429369557916289e-08,-0.18229920979354025
593.0,211.15936658481408,-37.0,1.1593665848140935,-0.0009210979999307988,14.65219426874961,0.0,-0.19774757922617237
594.0,211.19805250214952,-38.0,1.1980525021495303,-0.000993076702902684,14.65219426874961,0.0,-0.21320045641144403
595.0,211.23574316824954,-39.0,1.2357431682495317,-0.0010650770194768858,14.65219426874961,0.0,-0.22865797375176627
596.0,211.27236654940336,-40.0,1.27236654940337,-0.0011370993353452302,14.65219426874961,8.429369557916289e-08,-0.2441202140500818
597.0,211.3078506119003,-41.0,1.3078506119003168,-0.0012091437881630287,14.652194280255559,8.429369557916289e-08,-0.25958720726686135
598.0,211.34212332202964,-42.0,1.3421233220296442,-0.001281210250504345,14.652194280255559,0.0,-0.27505892525435216
599.0,211.37511264608062,-43.0,1.3751126460806238,-0.0013532983127811588,14.652194280255559,8.429369557916289e-08,-0.29053528046281524
600.0,211.40674655034252,-44.0,1.4067465503425276,-0.0014254072661316346,14.652194291761507,8.429369557916289e-08,-0.3060161211895848
601.0,211.43695300110463,-45.0,1.4369530011046276,-0.00149753608528408,14.652194291761507,8.429369557916289e-08,-0.32150122638546225
602.0,211.4656599646562,-46.0,1.465659964656195,-0.001569683411404669,14.652194303267455,8.429369557916289e-08,-0.33699030531232066
603.0,211.4927954072865,-47.0,1.4927954072865024,-0.0016418475349385664,14.652194303267455,0.0,-0.3524829899171239
604.0,211.5182872952848,-48.0,1.5182872952848212,-0.0017140263784557585,14.652194303267455,8.429368847373553e-08,-0.3679788347080058
605.0,211.54206359494043,-49.0,1.5420635949404233,-0.0017862174795146234,14.652194314773404,1.6858738405289841e-07,-0.383477311633527
606.0,211.56405227254257,-50.0,1.5640522725425812,-0.0018584179735581026,14.652194326279352,1.6858739115832577e-07,-0.39897780515752623
607.0,211.58418129438056,-51.0,1.584181294380566,-0.00193062457685924,14.6521943377853,8.429369557916289e-08,-0.41447961030718417
608.0,211.60237862674364,-52.0,1.60237862674365,-0.002002833569534866,14.6521943377853,8.429369557916289e-08,-0.42998192779739086
609.0,211.6185722359211,-53.0,1.6185722359211048,-0.002075040778648228,14.652194349291248,8.429369557916289e-08,-0.4454838630799758
610.0,211.6326900882022,-54.0,1.6326900882022022,-0.002147241561423559,14.652194349291248,0.0,-0.46098441803731294
611.0,211.64466014987622,-55.0,1.6446601498762135,-0.0022194307885977666,14.652194349291248,8.429369557916289e-08,-0.47648249215963157
612.0,211.65441038723242,-56.0,1.6544103872324118,-0.002291602827936695,14.652194360797196,8.429369557916289e-08,-0.49197687705327875
613.0,211.66186876656008,-57.0,1.6618687665600684,-0.0023637515279458085,14.652194360797196,0.0,-0.5074662505525673
614.0,211.66696325414844,-58.0,1.6669632541484547,-0.0024358702018074923,14.652194360797196,8.429369557916289e-08,-0.5229491778343603
615.0,211.66962181628685,-59.0,1.6696218162868433,-0.002507951611579653,14.652194372303144,8.429369557916289e-08,-0.5384241058536522
616.0,211.66977241926452,-60.0,1.6697724192645058,-0.0025799879526928068,14.652194372303144,1.4600095710193273e-07,-0.553889357405451
617.0,211.66734302937073,-61.0,1.667343029370714,-0.0026519708387853455,14.652194392232031,1.4600095710193273e-07,-0.5693431344186952
618.0,211.66226161289475,-62.0,1.6622616128947394,-0.002723891286919284,14.652194392232031,1.4600096420736008e-07,-0.5847835053196545
619.0,211.65445616629418,-63.0,1.6544561662941701,-0.002779405696204975,14.652194412160918,1.4600096420736008e-07,-0.5967017178544612
620.0,211.64388948894967,-64.0,1.6438894889496802,-0.002696022738979636,14.652194412160918,1.4600096420736008e-07,-0.5788004975021821
621.0,211.63062621339125,-65.0,1.630626213391262,-0.002612605014981956,14.652194432089805,1.4600096420736008e-07,-0.5608918147085362
622.0,211.6147494992657,-66.0,1.6147494992657252,-0.0025291622692609236,14.652194432089805,0.0,-0.5429777585066439
623.0,211.59634250621988,-67.0,1.596342506219882,-0.0024457034306798503,14.652194432089805,8.429369557916289e-08,-0.5250602473800994
624.0,211.57548839390054,-68.0,1.575488393900543,-0.0023622366367488904,14.652194443595754,8.429369557916289e-08,-0.5071410291414182
625.0,211.55227032195452,-69.0,1.5522703219545197,-0.0022787692588715157,14.652194443595754,0.0,-0.4892216847125192
626.0,211.52677145002863,-70.0,1.5267714500286225,-0.0021953079279414082,14.652194443595754,0.0,-0.47130363848339085
627.0,211.49907493776965,-71.0,1.499074937769663,-0.0021118585602311205,14.652194443595754,8.429369557916289e-08,-0.45338816059966747
628.0,211.46926394482446,-72.0,1.4692639448244522,-0.002028426383518674,14.652194455101702,8.429369557916289e-08,-0.4354763740802282
629.0,211.4374216308398,-73.0,1.437421630839801,-0.0019450159634028996,14.652194455101702,0.0,-0.41756925770289305
630.0,211.40363115546253,-74.0,1.4036311554625205,-0.0018616312297628573,14.652194455101702,0.0,-0.39966765587289643
631.0,211.36797567833943,-75.0,1.3679756783394215,-0.0017782755033210651,14.652194455101702,0.0,-0.3817722815055373
632.0,211.33053835911733,-76.0,1.3305383591173157,-0.0016949515222744323,14.652194455101702,8.429369557916289e-08,-0.3638837224555543
633.0,211.29140235744302,-77.0,1.2914023574430136,-0.0016116614689608974,14.65219446660765,8.429369557916289e-08,-0.34600244778551265
634.0,211.25065083296332,-78.0,1.2506508329633264,-0.0015284069965335971,14.65219446660765,8.429369557916289e-08,-0.3281288112906786
635.0,211.20836694532505,-79.0,1.2083669453250652,-0.0014451892556181256,14.652194478113598,8.429369557916289e-08,-0.3102630610539583
636.0,211.16463385417504,-80.0,1.1646338541750412,-0.001362008920931943,14.652194478113598,0.0,-0.29240534092567694
637.0,211.11953471916007,-81.0,1.1195347191600653,-0.0012788662178483529,14.652194478113598,8.429369557916289e-08,-0.2745556998058488
638.0,211.07315269992694,-82.0,1.0731526999269485,-0.0011957609488905975,14.652194489619546,8.429369557916289e-08,-0.25671409570200066
639.0,211.0255709561225,-83.0,1.0255709561225022,-0.001112692520144628,14.652194489619546,0.0,-0.23888040027425453
640.0,210.97687264739355,-84.0,0.9768726473935372,-0.0010296599675818654,14.652194489619546,0.0,-0.22105440698959788
641.0,210.92714093338685,-85.0,0.9271409333868643,-0.0009466619832859036,14.652194489619546,0.0,-0.20323583505563844
642.0,210.8764589737493,-86.0,0.8764589737492952,-0.0008636969415795148,14.652194489619546,0.0,-0.18542433546092893
643.0,210.82490992812765,-87.0,0.8249099281276402,-0.0007807629250505809,14.652194489619546,0.0,-0.1676194965623909
644.0,210.7725769561687,-88.0,0.7725769561687111,-0.0006978577504776326,14.652194489619546,0.0,-0.14982084965118614
645.0,210.71954321751932,-89.0,0.7195432175193184,-0.0004025963827862211,14.652194489619546,0.0,-0.08643213046533195
646.0,210.66030399311904,-91.00737235224553,0.6658918718262737,-0.011375262576992272,14.652194489619546,1.4600096420736008e-07,-2.4421187600537326
647.0,210.58935117460763,-92.01342264104059,0.6117060787363878,-0.011495391935625196,14.652194509548433,1.4600096420736008e-07,-2.467908954761872
648.0,210.50679030869193,-93.018005614789,0.5570689978964714,-0.011421048576048453,14.652194509548433,0.0,-2.4519484164997594
649.0,210.4127285682708,-94.02098628436164,0.5020637889533359,-0.011346532560847748,14.652194509548433,0.0,-2.4359508113535555
650.0,210.30727464504685,-95.02223370995462,0.4467736115537924,-0.011271826808155513,14.652194509548433,0.0,-2.419912472071706
651.0,210.19053864198793,-96.02162101673105,0.39128162534465205,-0.01119691486261049,14.652194509548433,8.429369557916289e-08,-2.403829865905295
652.0,210.06263196565786,-97.01902540811746,0.3356709899727255,-0.011121780925636498,14.652194521054382,1.6858739115832577e-07,-2.3876996048584793
653.0,209.92366721846022,-98.01432817675405,0.28002486508482427,-0.011046409886766898,14.65219453256033,2.3029465978652297e-07,-2.3715184411126597
654.0,209.77375809084185,-99.0074147130994,0.22442641032775934,-0.010970787356005138,14.652194552489217,1.4600096420736008e-07,-2.3552832880331227
655.0,209.6130192535,-99.99817451169056,0.1689587853483413,-0.010894899697205378,14.652194552489217,8.429369557916289e-08,-2.3389912090109917
656.0,209.4415662496385,-100.98650117506048,0.11370514979338175,-0.01081873406245028,14.652194563995165,2.3029465978652297e-07,-2.3226394558668892
657.0,209.25951538731871,-101.97229241531537,0.05874866330969175,-0.010742278427395974,14.652194583924052,1.4600096420736008e-07,-2.306225446084991
658.0,209.06698363194894,-102.9554500533756,0.004172485544082227,-0.010665521627546136,14.652194583924052,0.0,-2.28974677387684
659.0,208.8640884989585,-103.93588001588442,-0.04994022385663621,-0.01058845339540914,14.652194583924052,8.429369557916289e-08,-2.2732012412656353
660.0,208.6509479467003,-104.91349232978935,-0.10350630524565207,-0.01051106439848338,14.65219459543,8.429369557916289e-08,-2.2565868482304787
661.0,208.42768026962716,-105.88820111460245,-0.15644259897615376,-0.010433346278006628,14.65219459543,0.0,-2.239901793141069
662.0,208.19440399178612,-106.85992457234586,-0.2086659454013311,-0.010355291688395654,14.65219459543,0.0,-2.22314450256776
663.0,207.95123776067547,-107.82858497519007,-0.2600931848743724,-0.010276894337291984,14.65219459543,0.0,-2.2063136256242055
664.0,207.69830024150878,-108.79410865079326,-0.3106411577484671,-0.010198149026119176,14.65219459543,1.4600096420736008e-07,-2.1894080462446315
665.0,207.43571001192956,-109.75642596535077,-0.3602267043768044,-0.010119051691045662,14.652194615358887,1.4600096420736008e-07,-2.1724268978875814
666.0,207.16358545722125,-110.71547130436404,-0.40876666511257187,-0.010039599444235697,14.652194615358887,0.0,-2.1553695487072915
667.0,206.8820446660561,-111.67118305114025,-0.4561778803089602,-0.009959790615258939,14.652194615358887,0.0,-2.138235646040163
668.0,206.59120532682607,-112.62350356303348,-0.502377190319157,-0.009879624792516795,14.652194615358887,0.0,-2.121025101521408
669.0,206.29118462459974,-113.5723791454396,-0.5472814354963518,-0.009799102864530871,14.652194615358887,8.429369557916289e-08,-2.103738105904894
670.0,205.9820991387483,-114.51776002355801,-0.5908074561937329,-0.009718227060926003,14.652194626864835,8.429369557916289e-08,-2.086375141138398
671.0,205.6640647412831,-115.45960031193346,-0.6328720927644906,-0.009637000992926926,14.652194626864835,0.0,-2.068936975923359
672.0,205.33719649594795,-116.39785798179268,-0.6733921855618124,-0.009555429693174399,14.652194626864835,0.0,-2.051424694005364
