s_m,x_center_m,y_center_m,heading_rad,curvature_1pm,x_left_m,y_left_m,x_right_m,y_right_m
289.0,112.0,200.0,0.0,0.0,112.0,204.0,112.0,196.0
290.0,113.0,200.0,0.0,0.0,113.0,204.0,113.0,196.0
291.0,114.0,200.0,0.0,0.0,114.0,204.0,114.0,196.0
292.0,115.0,200.0,0.0,0.0,115.0,204.0,115.0,196.0
293.0,116.0,200.0,0.0,0.0,116.0,204.0,116.0,196.0
294.0,117.0,200.0,0.0,0.0,117.0,204.0,117.0,196.0
295.0,118.0,200.0,0.0,0.0,118.0,204.0,118.0,196.0
296.0,119.0,200.0,0.0,0.0,119.0,204.0,119.0,196.0
297.0,120.0,200.0,0.0,0.0,120.0,204.0,120.0,196.0
298.0,121.0,200.0,0.0,0.0,121.0,204.0,121.0,196.0
299.0,122.0,200.0,0.0,0.0,122.0,204.0,122.0,196.0
300.0,123.0,200.0,0.0,0.0,123.0,204.0,123.0,196.0
301.0,124.0,200.0,0.0,0.0,124.0,204.0,124.0,196.0
302.0,125.0,200.0,0.0,0.0,125.0,204.0,125.0,196.0
303.0,126.0,200.0,0.0,0.0,126.0,204.0,126.0,196.0
304.0,127.0,200.0,0.0,0.0,127.0,204.0,127.0,196.0
305.0,128.0,200.0,0.0,0.0,128.0,204.0,128.0,196.0
306.0,129.0,200.0,0.0,0.0,129.0,204.0,129.0,196.0
307.0,130.0,200.0,0.0,0.0,130.0,204.0,130.0,196.0
308.0,131.0,200.0,0.0,0.0,131.0,204.0,131.0,196.0
309.0,132.0,200.0,0.0,0.0,132.0,204.0,132.0,196.0
310.0,133.0,200.0,0.0,0.0,133.0,204.0,133.0,196.0
311.0,134.0,200.0,0.0,0.0,134.0,204.0,134.0,196.0
312.0,135.0,200.0,0.0,0.0,135.0,204.0,135.0,196.0
313.0,136.0,200.0,0.0,0.0,136.0,204.0,136.0,196.0
314.0,137.0,200.0,0.0,0.0,137.0,204.0,137.0,196.0
315.0,138.0,200.0,0.0,0.0,138.0,204.0,138.0,196.0
316.0,139.0,200.0,0.0,0.0,139.0,204.0,139.0,196.0
317.0,140.0,200.0,0.0,0.0,140.0,204.0,140.0,196.0
318.0,141.0,200.0,0.0,0.0,141.0,204.0,141.0,196.0
319.0,142.0,200.0,0.0,0.0,142.0,204.0,142.0,196.0
320.0,143.0,200.0,0.0,0.0,143.0,204.0,143.0,196.0
321.0,144.0,200.0,0.0,0.0,144.0,204.0,144.0,196.0
322.0,145.0,200.0,0.0,0.0,145.0,204.0,145.0,196.0
323.0,146.0,200.0,0.0,0.0,146.0,204.0,146.0,196.0
324.0,147.0,200.0,0.0,0.0,147.0,204.0,147.0,196.0
325.0,148.0,200.0,0.0,0.0,148.0,204.0,148.0,196.0
326.0,149.0,200.0,0.0,0.0,149.0,204.0,149.0,196.0
327.0,150.99958304633228,199.9749916511519,-0.05001356240003263,-0.05,151.19955390519885,203.9699899810144,150.7996121874657,195.97999332128938
328.0,151.99666697764275,199.90005622595504,-0.10001356240003267,-0.05,152.39605462277143,203.88006747077816,151.59727933251406,195.92004498113192
329.0,152.98875960337446,199.77538102394686,-0.1500135624000325,-0.05,153.58656577364948,203.73045722836835,152.39095343309944,195.82030481952538
330.0,153.9733812086349,199.60127766820273,-0.20001356240003254,-0.05,154.768111699962,203.5215332014754,153.1786507173078,195.68102213493006
331.0,154.94807075219194,199.3781813264408,-0.2500135624000326,-0.05,155.93773915223045,203.25381759136107,153.95840235215343,195.50254506152052
332.0,155.9103920177952,199.10664962332908,-0.30001356240003263,-0.05,157.09252467095436,202.92797954762702,154.72825936463605,195.28531969903113
333.0,156.85793970344787,198.7873612467144,-0.35001356240003245,-0.05,158.22958189373756,202.5448334956894,155.48629751315818,195.0298889977394
334.0,157.78834543340918,198.42111425125614,-0.4000135624000327,-0.05,159.34606876969113,202.1053371011395,156.23062209712722,194.7368914013728
335.0,158.6992836779001,198.0088240637052,-0.45001356240003254,-0.05,160.43919466308026,201.61058887607834,156.95937269271994,194.40705925133204
336.0,159.5884775657169,197.55152119481383,-0.5000135624000326,-0.05,161.5062273284604,201.06182543340873,157.67072780297337,194.04121695621893
337.0,160.4537045752232,197.05034866359557,-0.5500135624000326,-0.05,162.54449973986797,200.46041839594682,158.36290941057845,193.64027893124432
338.0,161.2928020894969,196.50655914037287,-0.6000135624000326,-0.05,163.5514167569964,199.80787096807956,159.0341874219974,193.2052473126662
339.0,162.1036728017457,195.92151181575363,-0.6500135624000326,-0.05,164.52446161169496,199.1058141785365,159.68288399179642,192.73720945297077
340.0,162.8842899574823,195.2966690033627,-0.7000135624000325,-0.05,165.4612021985789,198.35600280366737,160.30737771638573,192.23733520305802
341.0,163.63270242035503,194.63359248481913,-0.7500135624000326,-0.05,166.35929715402617,197.56031098141509,160.9061076866839,191.70687398822318
342.0,164.83114515108358,193.41752043178224,-0.8353885732673837,-0.05,167.79737418093242,196.1010787677388,161.86491612123473,190.73396209582566
343.0,165.48322016320515,192.65950337221585,-0.8853885732673836,-0.05,168.57986419547828,195.19145829625916,162.386576130932,190.12754844817255
344.0,166.09659518842847,191.8698434691821,-0.9353885732673837,-0.05,169.31591422574627,194.24386641261864,162.87727615111066,189.49582052574553
345.0,166.66973710863002,191.0505144611916,-0.9853885732673837,-0.05,170.00368452998813,193.26067160303003,163.3357896872719,188.84035731935316
346.0,167.20121336749588,190.2035642440661,-1.0353885732673835,-0.05,170.6414560406272,192.24433134247943,163.76097069436457,188.16279714565275
347.0,167.68969555116635,189.3311097522652,-1.0853885732673836,-0.05,171.22763466103174,191.19738595231837,164.15175644130096,187.46483355221204
348.0,168.13396270857885,188.43533166765295,-1.1353885732673836,-0.05,171.76075524992675,190.12245225078365,164.50717016723095,186.74821108452224
349.0,168.5329044032097,187.5184689689286,-1.1853885732673837,-0.05,172.23948528348376,189.02221701231446,164.82632352293564,186.01472092554275
350.0,168.88552348858715,186.58281333534617,-1.2353885732673837,-0.05,172.6626281859367,187.89943025201555,165.1084187912376,185.2661964186768
351.0,169.19093860063828,185.63070341870954,-1.2853885732673835,-0.05,173.02912632039806,186.7568983520516,165.3527508808785,184.5045084853675
352.0,169.44838636063997,184.66451899796104,-1.3353885732673838,-0.05,173.3380636324001,185.59747704715338,165.55870908887985,183.7315609487687
353.0,169.65722328326854,183.68667503097345,-1.3853885732673836,-0.05,173.58866793955437,184.42406428676827,165.7257786269827,182.94928577517862
354.0,169.81692738497748,182.6996156184129,-1.4353885732673837,-0.05,173.7803128616051,183.23959299169562,165.85354190834985,182.1596382451302
355.0,169.92709948868486,181.70580789476026,-1.4853885732673837,-0.05,173.91251938605396,182.04702372331244,165.94167959131576,181.36459206620808
356.0,169.9874642215079,180.70773586175952,-1.5353885732673835,-0.05,173.98495706544162,180.84933728371155,165.9899713775742,180.56613443980748
357.0,170.0250083488481,179.00041695366775,-1.5207827643948644,0.05,174.02000667871062,179.20038781253433,166.0300100189856,178.80044609480117
358.0,170.09994377404496,178.00333302235725,-1.470782764394864,0.05,174.07995501886808,178.40272066748594,166.11993252922184,177.60394537722857
359.0,170.22461897605314,177.01124039662557,-1.4207827643948643,0.05,174.17969518047462,177.6090465669006,166.26954277163165,176.41343422635055
360.0,170.39872233179727,176.0266187913651,-1.370782764394864,0.05,174.31897786506994,176.8213492826922,166.4784667985246,175.231888300038
361.0,170.6218186735592,175.05192924780806,-1.3207827643948642,0.05,174.49745493847948,176.04159764784657,166.74618240863893,174.06226084776955
362.0,170.89335037667092,174.08960798220483,-1.2707827643948644,0.05,174.71468030096887,175.27174063536398,167.07202045237298,172.90747532904567
363.0,171.2126387532856,173.14206029655213,-1.220782764394864,0.05,174.9701110022606,174.51370248684182,167.4551665043106,171.77041810626244
364.0,171.57888574874386,172.21165456659082,-1.1707827643948643,0.05,175.2631085986272,173.76937790287278,167.8946628988605,170.65393123030887
365.0,171.9911759362948,171.3007163220999,-1.120782764394864,0.05,175.59294074866796,173.04062730728006,168.38941112392166,169.56080533691974
366.0,172.44847880518617,170.4115224342831,-1.0707827643948642,0.05,175.95878304378107,172.32927219702663,168.93817456659127,168.4937726715396
367.0,172.94965133640443,169.5462954247768,-1.0207827643948644,0.05,176.35972106875568,171.63709058942155,169.53958160405318,167.45550026013203
368.0,173.49344085962713,168.70719791050314,-0.9707827643948641,0.05,176.7947526873338,170.96581257800264,170.19212903192044,166.44858324300364
369.0,174.07848818424637,167.8963271982543,-0.9207827643948643,0.05,177.26279054702923,170.31711600820358,170.8941858214635,165.47553838830504
370.0,174.7033309966373,167.1157100425177,-0.870782764394864,0.05,177.76266479694198,169.69262228361427,171.64399719633263,164.5387978014211
371.0,175.36640751518087,166.367297579645,-0.8207827643948642,0.05,178.29312601177682,169.09389231331613,172.43968901858491,163.64070284597386
372.0,176.58247956821776,165.16885484891642,-0.7354077535275132,0.05,179.26603790417434,168.13508387876527,173.8989212322612,162.20262581906758
373.0,177.34049662778415,164.51677983679485,-0.6854077535275129,0.05,179.87245155182745,167.61342386906801,174.80854170374084,161.4201358045217
374.0,178.1301565308179,163.90340481157153,-0.6354077535275131,0.05,180.50417947425447,167.12272384888934,175.75613358738136,160.68408577425373
375.0,178.9494855388084,163.33026289136998,-0.5854077535275128,0.05,181.15964268064684,166.6642103127281,176.73932839696997,159.99631547001187
376.0,179.7964357559339,162.79878663250412,-0.535407753527513,0.05,181.83720285434725,166.23902930563543,177.75566865752057,159.3585439593728
377.0,180.6688902477348,162.31030444883368,-0.4854077535275132,0.05,182.53516644778796,165.84824355869907,178.80261404768163,158.77236533896829
378.0,181.56466833234705,161.86603729142115,-0.43540775352751293,0.05,183.25178891547776,165.49282983276905,179.87754774921635,158.23924475007325
379.0,182.4815310310714,161.4670955967903,-0.3854077535275131,0.05,183.98527907445725,165.17367647706436,180.97778298768554,157.76051471651624
380.0,183.41718666465383,161.11447651141285,-0.33540775352751306,0.05,184.7338035813232,164.8915812087624,182.10056974798445,157.3373718140633
381.0,184.36929658129046,160.80906139936172,-0.285407753527513,0.05,185.4954915146325,164.6472491191215,183.2431016479484,156.97087367960194
382.0,185.33548100203896,160.55161363936003,-0.23540775352751298,0.05,186.2684390512313,164.44129091112015,184.40252295284662,156.6619363675999
383.0,186.31332496902655,160.34277671673146,-0.18540775352751293,0.05,187.05071422482138,164.2742213730173,185.57593571323173,156.41133206044563
384.0,187.3003843815871,160.18307261502252,-0.1354077535275131,0.05,187.8403617548698,164.14645809165015,186.76040700830438,156.2196871383949
385.0,188.29419210523974,160.07290051131514,-0.08540775352751306,0.05,188.63540793379192,164.05832040868424,187.95297627668756,156.08748061394604
386.0,189.29226413824048,160.0125357784921,-0.03540775352751302,0.05,189.43386556019252,164.0100286224258,189.15066271628845,156.01504293455838
387.0,190.99958304633228,159.9749916511519,-0.05001356240003263,-0.05,191.19955390519885,163.9699899810144,190.7996121874657,155.97999332128938
388.0,191.99666697764275,159.90005622595504,-0.10001356240003267,-0.05,192.39605462277143,163.88006747077816,191.59727933251406,155.92004498113192
389.0,192.98875960337446,159.77538102394686,-0.1500135624000325,-0.05,193.58656577364948,163.73045722836835,192.39095343309944,155.82030481952538
390.0,193.9733812086349,159.60127766820273,-0.20001356240003254,-0.05,194.768111699962,163.5215332014754,193.1786507173078,155.68102213493006
391.0,194.94807075219194,159.3781813264408,-0.2500135624000326,-0.05,195.93773915223045,163.25381759136107,193.95840235215343,155.50254506152052
392.0,195.9103920177952,159.10664962332908,-0.30001356240003263,-0.05,197.09252467095436,162.92797954762702,194.72825936463605,155.28531969903113
393.0,196.85793970344787,158.7873612467144,-0.35001356240003245,-0.05,198.22958189373756,162.5448334956894,195.48629751315818,155.0298889977394
394.0,197.78834543340918,158.42111425125614,-0.4000135624000327,-0.05,199.34606876969113,162.1053371011395,196.23062209712722,154.7368914013728
395.0,198.6992836779001,158.0088240637052,-0.45001356240003254,-0.05,200.43919466308026,161.61058887607834,196.95937269271994,154.40705925133204
396.0,199.5884775657169,157.55152119481383,-0.5000135624000326,-0.05,201.5062273284604,161.06182543340873,197.67072780297337,154.04121695621893
397.0,200.4537045752232,157.05034866359557,-0.5500135624000326,-0.05,202.54449973986797,160.46041839594682,198.36290941057845,153.64027893124432
398.0,201.2928020894969,156.50655914037287,-0.6000135624000326,-0.05,203.5514167569964,159.80787096807956,199.0341874219974,153.2052473126662
399.0,202.1036728017457,155.92151181575363,-0.6500135624000326,-0.05,204.52446161169496,159.1058141785365,199.68288399179642,152.73720945297077
400.0,202.8842899574823,155.2966690033627,-0.7000135624000325,-0.05,205.4612021985789,158.35600280366737,200.30737771638573,152.23733520305802
401.0,203.63270242035503,154.63359248481913,-0.7500135624000326,-0.05,206.35929715402617,157.56031098141509,200.9061076866839,151.70687398822318
402.0,204.83114515108358,153.41752043178224,-0.8353885732673837,-0.05,207.79737418093242,156.1010787677388,201.86491612123473,150.73396209582566
403.0,205.48322016320515,152.65950337221585,-0.8853885732673836,-0.05,208.57986419547828,155.19145829625916,202.386576130932,150.12754844817255
404.0,206.09659518842847,151.8698434691821,-0.9353885732673837,-0.05,209.31591422574627,154.24386641261864,202.87727615111066,149.49582052574553
405.0,206.66973710863002,151.0505144611916,-0.9853885732673837,-0.05,210.00368452998813,153.26067160303003,203.3357896872719,148.84035731935316
406.0,207.20121336749588,150.2035642440661,-1.0353885732673835,-0.05,210.6414560406272,152.24433134247943,203.76097069436457,148.16279714565275
407.0,207.68969555116635,149.3311097522652,-1.0853885732673836,-0.05,211.22763466103174,151.19738595231837,204.15175644130096,147.46483355221204
408.0,208.13396270857885,148.43533166765295,-1.1353885732673836,-0.05,211.76075524992675,150.12245225078365,204.50717016723095,146.74821108452224
409.0,208.5329044032097,147.5184689689286,-1.1853885732673837,-0.05,212.23948528348376,149.02221701231446,204.82632352293564,146.01472092554275
410.0,208.88552348858715,146.58281333534617,-1.2353885732673837,-0.05,212.6626281859367,147.89943025201555,205.1084187912376,145.2661964186768
411.0,209.19093860063828,145.63070341870954,-1.2853885732673835,-0.05,213.02912632039806,146.7568983520516,205.3527508808785,144.5045084853675
412.0,209.44838636063997,144.66451899796104,-1.3353885732673838,-0.05,213.3380636324001,145.59747704715338,205.55870908887985,143.7315609487687
413.0,209.65722328326854,143.68667503097345,-1.3853885732673836,-0.05,213.58866793955437,144.42406428676827,205.7257786269827,142.94928577517862
414.0,209.81692738497748,142.6996156184129,-1.4353885732673837,-0.05,213.7803128616051,143.23959299169562,205.85354190834985,142.1596382451302
415.0,209.92709948868486,141.70580789476026,-1.4853885732673837,-0.05,213.91251938605396,142.04702372331244,205.94167959131576,141.36459206620808
416.0,209.9874642215079,140.70773586175952,-1.5353885732673835,-0.05,213.98495706544162,140.84933728371155,205.9899713775742,140.56613443980748
417.0,210.0,139.0,-1.5707963267948966,0.0,214.0,139.0,206.0,139.0
418.0,210.0,138.0,-1.5707963267948966,0.0,214.0,138.0,206.0,138.0
419.0,210.0,137.0,-1.5707963267948966,0.0,214.0,137.0,206.0,137.0
420.0,210.0,136.0,-1.5707963267948966,0.0,214.0,136.0,206.0,136.0
421.0,210.0,135.0,-1.5707963267948966,0.0,214.0,135.0,206.0,135.0
422.0,210.0,134.0,-1.5707963267948966,0.0,214.0,134.0,206.0,134.0
423.0,210.0,133.0,-1.5707963267948966,0.0,214.0,133.0,206.0,133.0
424.0,210.0,132.0,-1.5707963267948966,0.0,214.0,132.0,206.0,132.0
425.0,210.0,131.0,-1.5707963267948966,0.0,214.0,131.0,206.0,131.0
426.0,210.0,130.0,-1.5707963267948966,0.0,214.0,130.0,206.0,130.0
427.0,210.0,129.0,-1.5707963267948966,0.0,214.0,129.0,206.0,129.0
428.0,210.0,128.0,-1.5707963267948966,0.0,214.0,128.0,206.0,128.0
429.0,210.0,127.0,-1.5707963267948966,0.0,214.0,127.0,206.0,127.0
430.0,210.0,126.0,-1.5707963267948966,0.0,214.0,126.0,206.0,126.0
431.0,210.0,125.0,-1.5707963267948966,0.0,214.0,125.0,206.0,125.0
432.0,210.0,124.0,-1.5707963267948966,0.0,214.0,124.0,206.0,124.0
433.0,210.0,123.0,-1.5707963267948966,0.0,214.0,123.0,206.0,123.0
434.0,210.0,122.0,-1.5707963267948966,0.0,214.0,122.0,206.0,122.0
435.0,210.0,121.0,-1.5707963267948966,0.0,214.0,121.0,206.0,121.0
436.0,210.0,120.0,-1.5707963267948966,0.0,214.0,120.0,206.0,120.0
437.0,210.0,119.0,-1.5707963267948966,0.0,214.0,119.0,206.0,119.0
438.0,210.0,118.0,-1.5707963267948966,0.0,214.0,118.0,206.0,118.0
439.0,210.0,117.0,-1.5707963267948966,0.0,214.0,117.0,206.0,117.0
440.0,210.0,116.0,-1.5707963267948966,0.0,214.0,116.0,206.0,116.0
441.0,210.0,115.0,-1.5707963267948966,0.0,214.0,115.0,206.0,115.0
442.0,210.0,114.0,-1.5707963267948966,0.0,214.0,114.0,206.0,114.0
443.0,210.0,113.0,-1.5707963267948966,0.0,214.0,113.0,206.0,113.0
444.0,210.0,112.0,-1.5707963267948966,0.0,214.0,112.0,206.0,112.0
445.0,210.0,111.0,-1.5707963267948966,0.0,214.0,111.0,206.0,111.0
446.0,210.0,110.0,-1.5707963267948966,0.0,214.0,110.0,206.0,110.0
447.0,210.0,109.0,-1.5707963267948966,0.0,214.0,109.0,206.0,109.0
448.0,210.0,108.0,-1.5707963267948966,0.0,214.0,108.0,206.0,108.0
449.0,210.0,107.0,-1.5707963267948966,0.0,214.0,107.0,206.0,107.0
450.0,210.0,106.0,-1.5707963267948966,0.0,214.0,106.0,206.0,106.0
451.0,210.0,105.0,-1.5707963267948966,0.0,214.0,105.0,206.0,105.0
452.0,210.0,104.0,-1.5707963267948966,0.0,214.0,104.0,206.0,104.0
453.0,210.0,103.0,-1.5707963267948966,0.0,214.0,103.0,206.0,103.0
454.0,210.0,102.0,-1.5707963267948966,0.0,214.0,102.0,206.0,102.0
455.0,210.0,101.0,-1.5707963267948966,0.0,214.0,101.0,206.0,101.0
456.0,210.0,100.0,-1.5707963267948966,0.0,214.0,100.0,206.0,100.0
457.0,210.0,99.0,-1.5707963267948966,0.0,214.0,99.0,206.0,99.0
458.0,210.0,98.0,-1.5707963267948966,0.0,214.0,98.0,206.0,98.0
459.0,210.0,97.0,-1.5707963267948966,0.0,214.0,97.0,206.0,97.0
460.0,210.0,96.0,-1.5707963267948966,0.0,214.0,96.0,206.0,96.0
461.0,210.0,95.0,-1.5707963267948966,0.0,214.0,95.0,206.0,95.0
462.0,210.0,94.0,-1.5707963267948966,0.0,214.0,94.0,206.0,94.0
463.0,210.0,93.0,-1.5707963267948966,0.0,214.0,93.0,206.0,93.0
464.0,210.0,92.0,-1.5707963267948966,0.0,214.0,92.0,206.0,92.0
465.0,210.0,91.0,-1.5707963267948966,0.0,214.0,91.0,206.0,91.0
466.0,210.0,90.0,-1.5707963267948966,0.0,214.0,90.0,206.0,90.0
467.0,210.0,89.0,-1.5707963267948966,0.0,214.0,89.0,206.0,89.0
468.0,210.0,88.0,-1.5707963267948966,0.0,214.0,88.0,206.0,88.0
469.0,210.0,87.0,-1.5707963267948966,0.0,214.0,87.0,206.0,87.0
470.0,210.0,86.0,-1.5707963267948966,0.0,214.0,86.0,206.0,86.0
471.0,210.0,85.0,-1.5707963267948966,0.0,214.0,85.0,206.0,85.0
472.0,210.0,84.0,-1.5707963267948966,0.0,214.0,84.0,206.0,84.0
473.0,210.0,83.0,-1.5707963267948966,0.0,214.0,83.0,206.0,83.0
474.0,210.0,82.0,-1.5707963267948966,0.0,214.0,82.0,206.0,82.0
475.0,210.0,81.0,-1.5707963267948966,0.0,214.0,81.0,206.0,81.0
476.0,210.0,80.0,-1.5707963267948966,0.0,214.0,80.0,206.0,80.0
477.0,210.0,79.0,-1.5707963267948966,0.0,214.0,79.0,206.0,79.0
478.0,210.0,78.0,-1.5707963267948966,0.0,214.0,78.0,206.0,78.0
479.0,210.0,77.0,-1.5707963267948966,0.0,214.0,77.0,206.0,77.0
480.0,210.0,76.0,-1.5707963267948966,0.0,214.0,76.0,206.0,76.0
481.0,210.0,75.0,-1.5707963267948966,0.0,214.0,75.0,206.0,75.0
482.0,210.0,74.0,-1.5707963267948966,0.0,214.0,74.0,206.0,74.0
483.0,210.0,73.0,-1.5707963267948966,0.0,214.0,73.0,206.0,73.0
484.0,210.0,72.0,-1.5707963267948966,0.0,214.0,72.0,206.0,72.0
485.0,210.0,71.0,-1.5707963267948966,0.0,214.0,71.0,206.0,71.0
486.0,210.0,70.0,-1.5707963267948966,0.0,214.0,70.0,206.0,70.0
487.0,210.0,69.0,-1.5707963267948966,0.0,214.0,69.0,206.0,69.0
488.0,210.0,68.0,-1.5707963267948966,0.0,214.0,68.0,206.0,68.0
489.0,210.0,67.0,-1.5707963267948966,0.0,214.0,67.0,206.0,67.0
490.0,210.0,66.0,-1.5707963267948966,0.0,214.0,66.0,206.0,66.0
491.0,210.0,65.0,-1.5707963267948966,0.0,214.0,65.0,206.0,65.0
492.0,210.0,64.0,-1.5707963267948966,0.0,214.0,64.0,206.0,64.0
493.0,210.0,63.0,-1.5707963267948966,0.0,214.0,63.0,206.0,63.0
494.0,210.0,62.0,-1.5707963267948966,0.0,214.0,62.0,206.0,62.0
495.0,210.0,61.0,-1.5707963267948966,0.0,214.0,61.0,206.0,61.0
496.0,210.0,60.0,-1.5707963267948966,0.0,214.0,60.0,206.0,60.0
497.0,210.0,59.0,-1.5707963267948966,0.0,214.0,59.0,206.0,59.0
498.0,210.0,58.0,-1.5707963267948966,0.0,214.0,58.0,206.0,58.0
499.0,210.0,57.0,-1.5707963267948966,0.0,214.0,57.0,206.0,57.0
500.0,210.0,56.0,-1.5707963267948966,0.0,214.0,56.0,206.0,56.0
501.0,210.0,55.0,-1.5707963267948966,0.0,214.0,55.0,206.0,55.0
502.0,210.0,54.0,-1.5707963267948966,0.0,214.0,54.0,206.0,54.0
503.0,210.0,53.0,-1.5707963267948966,0.0,214.0,53.0,206.0,53.0
504.0,210.0,52.0,-1.5707963267948966,0.0,214.0,52.0,206.0,52.0
505.0,210.0,51.0,-1.5707963267948966,0.0,214.0,51.0,206.0,51.0
506.0,210.0,50.0,-1.5707963267948966,0.0,214.0,50.0,206.0,50.0
507.0,210.0,49.0,-1.5707963267948966,0.0,214.0,49.0,206.0,49.0
508.0,210.0,48.0,-1.5707963267948966,0.0,214.0,48.0,206.0,48.0
509.0,210.0,47.0,-1.5707963267948966,0.0,214.0,47.0,206.0,47.0
510.0,210.0,46.0,-1.5707963267948966,0.0,214.0,46.0,206.0,46.0
511.0,210.0,45.0,-1.5707963267948966,0.0,214.0,45.0,206.0,45.0
512.0,210.0,44.0,-1.5707963267948966,0.0,214.0,44.0,206.0,44.0
513.0,210.0,43.0,-1.5707963267948966,0.0,214.0,43.0,206.0,43.0
514.0,210.0,42.0,-1.5707963267948966,0.0,214.0,42.0,206.0,42.0
515.0,210.0,41.0,-1.5707963267948966,0.0,214.0,41.0,206.0,41.0
516.0,210.0,40.0,-1.5707963267948966,0.0,214.0,40.0,206.0,40.0
517.0,210.0,39.0,-1.5707963267948966,0.0,214.0,39.0,206.0,39.0
518.0,210.0,38.0,-1.5707963267948966,0.0,214.0,38.0,206.0,38.0
519.0,210.0,37.0,-1.5707963267948966,0.0,214.0,37.0,206.0,37.0
520.0,210.0,36.0,-1.5707963267948966,0.0,214.0,36.0,206.0,36.0
521.0,210.0,35.0,-1.5707963267948966,0.0,214.0,35.0,206.0,35.0
522.0,210.0,34.0,-1.5707963267948966,0.0,214.0,34.0,206.0,34.0
523.0,210.0,33.0,-1.5707963267948966,0.0,214.0,33.0,206.0,33.0
524.0,210.0,32.0,-1.5707963267948966,0.0,214.0,32.0,206.0,32.0
525.0,210.0,31.0,-1.5707963267948966,0.0,214.0,31.0,206.0,31.0
526.0,210.0,30.0,-1.5707963267948966,0.0,214.0,30.0,206.0,30.0
527.0,210.0,29.0,-1.5707963267948966,0.0,214.0,29.0,206.0,29.0
528.0,210.0,28.0,-1.5707963267948966,0.0,214.0,28.0,206.0,28.0
529.0,210.0,27.0,-1.5707963267948966,0.0,214.0,27.0,206.0,27.0
530.0,210.0,26.0,-1.5707963267948966,0.0,214.0,26.0,206.0,26.0
531.0,210.0,25.0,-1.5707963267948966,0.0,214.0,25.0,206.0,25.0
532.0,210.0,24.0,-1.5707963267948966,0.0,214.0,24.0,206.0,24.0
533.0,210.0,23.000000000000014,-1.5707963267948966,0.0,214.0,23.000000000000014,206.0,23.000000000000014
534.0,210.0,21.999999999999986,-1.5707963267948966,0.0,214.0,21.999999999999986,206.0,21.999999999999986
535.0,210.0,21.0,-1.5707963267948966,0.0,214.0,21.0,206.0,21.0
536.0,210.0,20.0,-1.5707963267948966,0.0,214.0,20.0,206.0,20.0
537.0,210.0,19.000000000000014,-1.5707963267948966,0.0,214.0,19.000000000000014,206.0,19.000000000000014
538.0,210.0,17.999999999999986,-1.5707963267948966,0.0,214.0,17.999999999999986,206.0,17.999999999999986
539.0,210.0,17.0,-1.5707963267948966,0.0,214.0,17.0,206.0,17.0
540.0,210.0,16.0,-1.5707963267948966,0.0,214.0,16.0,206.0,16.0
541.0,210.0,15.0,-1.5707963267948966,0.0,214.0,15.0,206.0,15.0
542.0,210.0,14.000000000000014,-1.5707963267948966,0.0,214.0,14.000000000000014,206.0,14.000000000000014
543.0,210.0,12.999999999999986,-1.5707963267948966,0.0,214.0,12.999999999999986,206.0,12.999999999999986
544.0,210.0,12.0,-1.5707963267948966,0.0,214.0,12.0,206.0,12.0
545.0,210.0,11.0,-1.5707963267948966,0.0,214.0,11.0,206.0,11.0
546.0,210.0,10.0,-1.5707963267948966,0.0,214.0,10.0,206.0,10.0
547.0,210.0,9.0,-1.5707963267948966,0.0,214.0,9.0,206.0,9.0
548.0,210.0,8.0,-1.5707963267948966,0.0,214.0,8.0,206.0,8.0
549.0,210.0,7.0,-1.5707963267948966,0.0,214.0,7.0,206.0,7.0
550.0,210.0,6.0,-1.5707963267948966,0.0,214.0,6.0,206.0,6.0
551.0,210.0,5.0,-1.5707963267948966,0.0,214.0,5.0,206.0,5.0
552.0,210.0,4.0,-1.5707963267948966,0.0,214.0,4.0,206.0,3.9999999999999996
553.0,210.0,3.0,-1.5707963267948966,0.0,214.0,3.0000000000000004,206.0,2.9999999999999996
554.0,210.0,2.0,-1.5707963267948966,0.0,214.0,2.0000000000000004,206.0,1.9999999999999998
555.0,210.0,1.0,-1.5707963267948966,0.0,214.0,1.0000000000000002,206.0,0.9999999999999998
556.0,210.0,0.0,-1.5707963267948966,0.0,214.0,2.4492935982947064e-16,206.0,-2.4492935982947064e-16
557.0,210.0,-1.0,-1.5707963267948966,0.0,214.0,-0.9999999999999998,206.0,-1.0000000000000002
558.0,210.0,-2.0,-1.5707963267948966,0.0,214.0,-1.9999999999999998,206.0,-2.0000000000000004
559.0,210.0,-3.0,-1.5707963267948966,0.0,214.0,-2.9999999999999996,206.0,-3.0000000000000004
560.0,210.0,-4.0,-1.5707963267948966,0.0,214.0,-3.9999999999999996,206.0,-4.0
561.0,210.0,-5.0,-1.5707963267948966,0.0,214.0,-5.0,206.0,-5.0
562.0,210.0,-6.0,-1.5707963267948966,0.0,214.0,-6.0,206.0,-6.0
563.0,210.0,-7.0,-1.5707963267948966,0.0,214.0,-7.0,206.0,-7.0
564.0,210.0,-8.0,-1.5707963267948966,0.0,214.0,-8.0,206.0,-8.0
565.0,210.0,-9.0,-1.5707963267948966,0.0,214.0,-9.0,206.0,-9.0
566.0,210.0,-10.0,-1.5707963267948966,0.0,214.0,-10.0,206.0,-10.0
567.0,210.0,-11.0,-1.5707963267948966,0.0,214.0,-11.0,206.0,-11.0
568.0,210.0,-12.0,-1.5707963267948966,0.0,214.0,-12.0,206.0,-12.0
