x_m,y_m,s_m,v_mps,v_kph,gear,rpm,curvature_1pm,section_type,camber_rad,grade_rad,limit
166.18033988749895,191.75570504584945,347.3754519826771,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
167.32050807568876,190.0,349.4688902323948,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
168.27090915285203,188.134732861516,351.5623284821126,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
169.02113032590307,186.18033988749895,353.65576673183034,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
169.5629520146761,184.1582338163552,355.7492049815481,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
169.89043790736548,182.09056926535305,357.84264323126587,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
170.0,180.0,359.9360814809836,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
170.20828878668243,177.98528644174144,361.9615332677434,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
170.61928296838852,176.00197135757242,363.98698505450324,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
171.22876733234017,174.07039589940698,366.0124368412631,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
172.0304909231872,172.21037057044828,368.0378886280229,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
173.0162311536642,170.44097204594686,370.0633404147828,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
174.17587813657477,168.78034752019911,372.08879220154256,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
175.49753837318326,167.24552858642986,374.1142439883024,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
176.96765673457134,165.8522565584331,376.1396957750622,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
178.5711554849021,164.61482102549562,378.16514756182204,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
180.2915889207496,163.54591329640647,380.1905993485819,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
182.11131204049218,162.656496235651,382.21605113534173,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
184.01166151387255,161.95569182676678,384.2415029221016,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
185.9731470956764,161.45068761602775,386.2669547088614,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
187.97565152036432,161.14666299598213,388.29240649562126,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
189.9986368275103,161.04673608489128,390.3178582823811,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
192.01910346188077,159.797191567639,392.6934943911317,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
194.00726272626932,159.39082622777642,394.72275781661784,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
195.944010140626,158.78508742020472,396.752021242104,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
197.80940732584602,157.98621108973242,398.7812846675901,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
199.58425043738865,157.00242148853437,400.81054809307625,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
201.2502678645383,155.84384650932532,402.8398115185623,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
202.79030833252813,154.5224134209817,404.86907494404846,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
204.18851747105668,153.0517260799908,406.8983383695346,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
205.43050103146504,151.44692488180735,408.92760179502073,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
206.5034730722898,149.72453089388705,410.95686522050687,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
207.39638758765523,147.90227577501224,412.986128645993,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
208.10005222341977,145.99891923185223,415.01539207147914,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
208.60722291039474,144.03405589200162,417.0446554969652,15.354586665262914,55.276511994946496,6,3312.5207156055167,0.05,corner,0.0,0.0,corner
208.91267844040775,142.02791358169554,419.07391892245136,15.426822340134166,55.536560424483,6,3328.1044740376537,0.05,corner,0.0,0.0,corner
209.0132742174666,140.0011450848875,421.1031823479375,15.647759583355597,56.33193450008015,6,3375.768355259248,0.05,corner,0.0,0.0,corner
210.0,138.0,423.3343724834225,16.054650481226698,57.796741732416116,6,3463.5489355882896,0.0,straight,0.0,0.0,accel
210.0,136.0,425.3343724834225,16.582546138601614,59.697166098965816,6,3577.434469523804,0.0,straight,0.0,0.0,accel
210.0,134.0,427.3343724834225,17.138045245981232,61.696962885532436,6,3697.2750318789126,0.0,straight,0.0,0.0,accel
210.0,132.0,429.3343724834225,17.67806428349298,63.64103142057473,6,3813.776002408189,0.0,straight,0.0,0.0,accel
210.0,130.0,431.3343724834225,18.19901580951209,65.51645691424353,6,3926.1634446353787,0.0,straight,0.0,0.0,accel
210.0,128.0,433.3343724834225,18.703539539845874,67.33274234344515,6,4035.0068374716143,0.0,straight,0.0,0.0,accel
210.0,126.0,435.3343724834225,19.19294997446541,69.09461990807547,6,4140.589764479239,0.0,straight,0.0,0.0,accel
210.0,124.0,437.3343724834225,19.668391397632448,70.80620903147681,6,4243.159087746061,0.0,straight,0.0,0.0,accel
210.0,122.0,439.3343724834225,20.13086744710911,72.4711228095928,6,4342.9313269968015,0.0,straight,0.0,0.0,accel
210.0,120.0,441.3343724834225,20.58126436100677,74.09255169962438,6,4440.097674750472,0.0,straight,0.0,0.0,accel
