x_m,y_m,s_m,v_mps,v_kph,gear,rpm,curvature_1pm,section_type,camber_rad,grade_rad,limit
148.0,200.0,326.53450773521723,37.15620192612353,133.76232693404472,6,8015.890709188184,0.0,straight,0.0,0.0,accel
150.0,200.0,328.53450773521723,37.35370515574154,134.47333856066953,6,8058.499055070184,0.0,straight,0.0,0.0,accel
148.8,198.4,330.53450773521723,37.54944462230746,135.17800064030686,6,8100.7268956494445,0.0,straight,0.0,0.0,accel
147.6,196.8,332.53450773521723,37.7434504458119,135.87642160492285,6,8142.580728860108,0.0,straight,0.0,0.0,accel
146.4,195.2,334.53450773521723,37.93575187921591,136.56870676517727,6,8184.066865587741,0.0,straight,0.0,0.0,accel
145.2,193.6,336.53450773521723,38.12637734377546,137.25495843759165,6,8225.191437290085,0.0,straight,0.0,0.0,accel
144.0,192.0,338.53450773521723,38.31535446252248,137.93527606508093,6,8265.960403220059,0.0,straight,0.0,0.0,accel
142.8,190.4,340.53450773521723,38.502710092019015,138.60975633126847,6,8306.379557276263,0.0,straight,0.0,0.0,accel
141.6,188.8,342.53450773521723,38.68847035249256,139.27849326897322,6,8346.454534504204,0.0,straight,0.0,0.0,accel
140.4,187.2,344.53450773521723,38.87266065645261,139.9415783632294,6,8386.190817269906,0.0,straight,0.0,0.0,accel
139.2,185.6,346.53450773521723,39.05530573588129,140.59910064917264,6,8425.593741125855,0.0,straight,0.0,0.0,accel
138.0,184.0,348.53450773521723,39.23642966808415,141.25114680510293,6,8464.668500387937,0.0,straight,0.0,0.0,accel
136.8,182.4,350.53450773521723,39.416055900281364,141.89780124101293,6,8503.420153440607,0.0,straight,0.0,0.0,accel
135.6,180.8,352.53450773521723,39.594207273013666,142.5391461828492,6,8541.853627786379,0.0,straight,0.0,0.0,accel
134.4,179.2,354.53450773521723,39.77090604243246,143.17526175275685,6,8579.973724854568,0.0,straight,0.0,0.0,accel
133.2,177.6,356.53450773521723,39.94617390153857,143.80622604553886,6,8617.78512458324,0.0,straight,0.0,0.0,accel
132.0,176.0,358.53450773521723,40.12003200042993,144.43211520154776,6,8655.292389787346,0.0,straight,0.0,0.0,accel
130.8,174.4,360.53450773521723,40.292500965614266,145.05300347621136,6,8692.49997032513,0.0,straight,0.0,0.0,accel
129.6,172.8,362.53450773521723,40.46360091843926,145.66896330638136,6,8729.412207074178,0.0,straight,0.0,0.0,accel
128.4,171.2,364.53450773521723,40.63335149268917,146.28006537368103,6,8766.033335727601,0.0,straight,0.0,0.0,accel
127.2,169.6,366.53450773521723,40.80177185139367,146.88637866501722,6,8802.367490420318,0.0,straight,0.0,0.0,accel
126.0,168.0,368.53450773521723,40.96888070289177,147.48797053041037,6,8838.41870719457,0.0,straight,0.0,0.0,accel
124.8,166.4,370.53450773521723,41.13469631619095,148.0849067382874,6,8874.190927313464,0.0,straight,0.0,0.0,accel
123.6,164.8,372.53450773521723,41.299236535659034,148.67725152837252,6,8909.688000430475,0.0,straight,0.0,0.0,accel
122.4,163.2,374.53450773521723,41.46251879508409,149.26506766230273,6,8944.913687622693,0.0,straight,0.0,0.0,accel
121.2,161.6,376.53450773521723,41.62456013113533,149.8484164720872,6,8979.8716642948,0.0,straight,0.0,0.0,accel
120.0,160.0,378.53450773521723,41.78537719625615,150.42735790652213,6,9014.565522960547,0.0,straight,0.0,0.0,accel
118.8,158.4,380.53450773521723,41.94498627101828,151.0019505756658,6,9048.998775907978,0.0,straight,0.0,0.0,accel
117.6,156.8,382.53450773521723,42.10340327596461,151.5722517934726,6,9083.174857754326,0.0,straight,0.0,0.0,accel
116.4,155.2,384.53450773521723,42.26064378296624,152.13831761867849,6,9117.097127896159,0.0,straight,0.0,0.0,accel
115.19999999999999,153.6,386.53450773521723,42.416723026118206,152.70020289402555,6,9150.768872859931,0.0,straight,0.0,0.0,accel
114.0,152.0,388.53450773521723,42.571655912196434,153.25796128390718,6,9184.193308557948,0.0,straight,0.0,0.0,accel
